geoid,geoid20,year,denom_all_households,eli_count,eli_pct,vli_count,vli_pct,li_count,li_pct,mi_count,mi_pct,abmi_count,abmi_pct
1400000US06037599000,6037599000,2015,1227.0,219.0,17.848412,413.0,33.659332,637.0,51.915241,742.0,60.472698,484.0,39.445805
1400000US06037910719,6037910719,2018,964.0,106.0,10.995851,266.0,27.593361,464.0,48.132782,638.0,66.182571,327.0,33.921162
1400000US06037121101,6037121101,2013,920.0,180.0,19.565218,310.0,33.695652,465.0,50.54348,610.0,66.304344,310.0,33.695652
1400000US06037403409,6037403409,2016,1407.0,108.0,7.6759062,312.0,22.174841,549.0,39.019188,678.0,48.187634,729.0,51.812366
1400000US06037920120,6037920120,2015,281.0,23.0,8.1850538,35.0,12.455516,48.0,17.08185,65.0,23.131672,216.0,76.868324
1400000US06037531102,6037531102,2016,895.0,310.0,34.636871,535.0,59.776535,695.0,77.653633,790.0,88.268158,105.0,11.731844
1400000US06037481201,6037481201,2019,1243.0,297.0,23.893805,459.0,36.926788,730.0,58.728882,880.0,70.796463,363.0,29.203539
1400000US06037432300,6037432300,2018,1148.0,191.0,16.63763,466.0,40.592335,726.0,63.240417,872.0,75.958191,276.0,24.041811
1400000US06037302102,6037302102,2018,2565.0,409.0,15.945419,723.0,28.187134,1212.0,47.251461,1471.0,57.348927,1093.0,42.612087
1400000US06037231500,6037231500,2019,1440.0,415.0,28.819445,715.0,49.652779,905.0,62.847221,1070.0,74.305557,370.0,25.694445
1400000US06037189400,6037189400,2019,1620.0,135.0,8.333333,205.0,12.654321,360.0,22.222221,385.0,23.765432,1235.0,76.234566
1400000US06037403402,6037403402,2016,999.0,130.0,13.013013,280.0,28.028028,374.0,37.437439,449.0,44.944946,550.0,55.055054
1400000US06037980033,6037980033,2013,,,,,,,,,,,
1400000US06037232300,6037232300,2013,1025.0,360.0,35.121952,630.0,61.463413,770.0,75.121948,835.0,81.463417,190.0,18.536585
1400000US06037577400,6037577400,2014,1555.0,165.0,10.610932,295.0,18.971062,495.0,31.832798,685.0,44.051449,870.0,55.948551
1400000US06037600911,6037600911,2015,1090.0,210.0,19.266054,440.0,40.366974,615.0,56.42202,780.0,71.559631,310.0,28.440367
1400000US06037241400,6037241400,2018,925.0,345.0,37.297298,525.0,56.756756,710.0,76.75676,800.0,86.486488,125.0,13.513514
1400000US06037500204,6037500204,2017,1560.0,70.0,4.4871793,155.0,9.9358978,383.0,24.551283,467.0,29.935898,1093.0,70.064102
1400000US06037188201,6037188201,2016,1860.0,260.0,13.978495,495.0,26.612904,825.0,44.354839,990.0,53.225807,870.0,46.774193
1400000US06037432602,6037432602,2018,1110.0,125.0,11.261261,370.0,33.333332,555.0,50.0,735.0,66.216217,375.0,33.783783
1400000US06037265306,6037265306,2018,498.0,267.0,53.614456,317.0,63.654617,371.0,74.497993,403.0,80.923698,96.0,19.277109
1400000US06037240020,6037240020,2013,1260.0,275.0,21.825397,660.0,52.380951,895.0,71.031746,1115.0,88.492065,145.0,11.507936
1400000US06037602506,6037602506,2013,1605.0,390.0,24.299065,590.0,36.760124,915.0,57.009346,1350.0,84.112152,255.0,15.887851
1400000US06037571000,6037571000,2019,1880.0,135.0,7.180851,335.0,17.819149,605.0,32.180851,835.0,44.414894,1045.0,55.585106
1400000US06037111401,6037111401,2019,1343.0,306.0,22.784811,508.0,37.825764,877.0,65.301567,1000.0,74.460167,343.0,25.539837
1400000US06037651002,6037651002,2014,1684.0,100.0,5.9382424,375.0,22.268408,630.0,37.410927,725.0,43.052258,960.0,57.007126
1400000US06037460001,6037460001,2013,1352.0,54.0,3.9940829,131.0,9.6893492,269.0,19.89645,411.0,30.399408,941.0,69.600594
1400000US06037433103,6037433103,2019,1737.0,593.0,34.13932,943.0,54.289005,1289.0,74.208405,1451.0,83.534828,287.0,16.522739
1400000US06037600304,6037600304,2018,1065.0,390.0,36.619717,665.0,62.441315,875.0,82.159622,945.0,88.732391,120.0,11.267606
1400000US06037433402,6037433402,2015,1181.0,410.0,34.716343,771.0,65.283661,991.0,83.911942,1020.0,86.367485,161.0,13.632515
1400000US06037311601,6037311601,2018,2165.0,415.0,19.168591,639.0,29.515011,881.0,40.692841,1099.0,50.762123,1066.0,49.237877
1400000US06037980030,6037980030,2013,,,,,,,,,,,
1400000US06037134521,6037134521,2015,713.0,165.0,23.141655,400.0,56.100983,590.0,82.748947,598.0,83.870964,115.0,16.129032
1400000US06037620522,6037620522,2015,1805.0,125.0,6.9252076,330.0,18.282549,565.0,31.301939,760.0,42.105263,1045.0,57.894737
1400000US06037231500,6037231500,2017,1420.0,395.0,27.816902,635.0,44.718311,985.0,69.366196,1095.0,77.112679,325.0,22.887323
1400000US06037604102,6037604102,2013,1047.0,168.0,16.045845,409.0,39.063992,650.0,62.082138,773.0,73.829994,275.0,26.26552
1400000US06037212305,6037212305,2016,1030.0,395.0,38.349514,620.0,60.194176,800.0,77.669907,885.0,85.922333,145.0,14.07767
1400000US06037540902,6037540902,2014,1465.0,375.0,25.597269,685.0,46.757679,975.0,66.552902,1235.0,84.300339,230.0,15.699658
1400000US06037207103,6037207103,2017,884.0,425.0,48.076923,599.0,67.760178,759.0,85.859726,789.0,89.253395,95.0,10.746606
1400000US06037133101,6037133101,2013,845.0,183.0,21.656805,316.0,37.39645,410.0,48.52071,502.0,59.408283,343.0,40.591717
1400000US06037104204,6037104204,2014,714.0,215.0,30.112045,335.0,46.918766,430.0,60.224091,485.0,67.92717,230.0,32.212887
1400000US06037261102,6037261102,2019,1470.0,140.0,9.5238094,230.0,15.646258,360.0,24.489796,415.0,28.231293,1055.0,71.768707
1400000US06037533702,6037533702,2019,855.0,319.0,37.30994,520.0,60.818714,717.0,83.85965,771.0,90.175438,84.0,9.8245611
1400000US06037900609,6037900609,2015,1552.0,537.0,34.600517,813.0,52.384022,1163.0,74.93557,1365.0,87.951035,187.0,12.048969
1400000US06037573700,6037573700,2018,1704.0,100.0,5.8685446,215.0,12.617371,345.0,20.246479,509.0,29.870892,1196.0,70.18779
1400000US06037540800,6037540800,2013,1635.0,295.0,18.042814,640.0,39.14373,1055.0,64.525993,1120.0,68.501526,515.0,31.49847
1400000US06037134801,6037134801,2013,915.0,121.0,13.224044,242.0,26.448088,429.0,46.885246,535.0,58.469944,380.0,41.530056
1400000US06037570504,6037570504,2016,1303.0,150.0,11.511895,300.0,23.02379,701.0,53.798927,876.0,67.229469,427.0,32.770531
1400000US06037603902,6037603902,2019,1215.0,281.0,23.127571,540.0,44.444443,806.0,66.337448,974.0,80.164612,241.0,19.83539
1400000US06037234700,6037234700,2015,1480.0,565.0,38.175674,825.0,55.743244,1110.0,75.0,1240.0,83.783783,240.0,16.216217
1400000US06037191000,6037191000,2014,1845.0,475.0,25.745258,790.0,42.818428,1205.0,65.311653,1280.0,69.376694,565.0,30.623306
1400000US06037910807,6037910807,2016,1985.0,115.0,5.7934508,260.0,13.098237,440.0,22.166246,620.0,31.234257,1365.0,68.765739
1400000US06037125502,6037125502,2015,1749.0,359.0,20.526014,754.0,43.110348,994.0,56.832478,1184.0,67.695824,565.0,32.304173
1400000US06037269601,6037269601,2013,1063.0,264.0,24.835371,374.0,35.183445,608.0,57.196613,653.0,61.429916,410.0,38.570084
1400000US06037480803,6037480803,2018,1270.0,255.0,20.078741,435.0,34.251968,560.0,44.09449,670.0,52.755905,600.0,47.244095
1400000US06037188202,6037188202,2016,1079.0,105.0,9.7312326,200.0,18.535681,335.0,31.047266,394.0,36.515293,685.0,63.484707
1400000US06037123204,6037123204,2014,1039.0,299.0,28.77767,569.0,54.764194,744.0,71.607315,829.0,79.788261,210.0,20.211742
1400000US06037241201,6037241201,2014,835.0,285.0,34.131737,460.0,55.089821,615.0,73.652695,730.0,87.425148,105.0,12.57485
1400000US06037217102,6037217102,2015,1283.0,226.0,17.614965,343.0,26.734217,578.0,45.050663,757.0,59.002338,525.0,40.91972
1400000US06037191810,6037191810,2013,1365.0,435.0,31.868132,735.0,53.846153,1040.0,76.190475,1150.0,84.249084,215.0,15.750916
1400000US06037190702,6037190702,2015,560.0,219.0,39.107143,289.0,51.607143,375.0,66.964287,435.0,77.678574,125.0,22.321428
1400000US06037461600,6037461600,2016,1770.0,455.0,25.706215,725.0,40.960453,960.0,54.237289,1170.0,66.101692,600.0,33.898304
1400000US06037115404,6037115404,2017,810.0,135.0,16.666666,285.0,35.185184,525.0,64.814812,595.0,73.456787,215.0,26.543209
1400000US06037910717,6037910717,2019,818.0,117.0,14.303179,249.0,30.440098,491.0,60.024448,604.0,73.838631,213.0,26.03912
1400000US06037576802,6037576802,2014,1890.0,195.0,10.31746,475.0,25.132275,1050.0,55.555557,1175.0,62.169312,715.0,37.830688
1400000US06037800335,6037800335,2013,2350.0,190.0,8.0851068,335.0,14.25532,585.0,24.893618,725.0,30.851065,1625.0,69.148933
1400000US06037702801,6037702801,2014,2157.0,443.0,20.537785,637.0,29.531757,951.0,44.089012,1215.0,56.328232,942.0,43.671768
1400000US06037534502,6037534502,2014,1014.0,257.0,25.345167,415.0,40.927021,727.0,71.696251,900.0,88.757393,114.0,11.242603
1400000US06037195202,6037195202,2018,1450.0,125.0,8.6206894,210.0,14.482759,350.0,24.137932,445.0,30.689655,1005.0,69.310349
1400000US06037502602,6037502602,2017,1385.0,400.0,28.880867,570.0,41.155235,935.0,67.509026,1030.0,74.368233,355.0,25.631769
1400000US06037109603,6037109603,2017,1325.0,330.0,24.905661,500.0,37.735847,760.0,57.35849,915.0,69.056602,410.0,30.943396
1400000US06037271702,6037271702,2019,1890.0,454.0,24.021164,693.0,36.666668,997.0,52.751324,1182.0,62.539684,708.0,37.460316
1400000US06037402602,6037402602,2013,1341.0,262.0,19.537659,543.0,40.492168,712.0,53.094704,851.0,63.460106,489.0,36.465324
1400000US06037197600,6037197600,2013,939.0,115.0,12.247071,314.0,33.439831,549.0,58.466454,684.0,72.843452,255.0,27.156549
1400000US06037310400,6037310400,2017,1220.0,95.0,7.7868853,255.0,20.90164,535.0,43.852459,610.0,50.0,610.0,50.0
1400000US06037134801,6037134801,2014,902.0,96.0,10.643016,244.0,27.050999,419.0,46.452328,542.0,60.088692,360.0,39.911308
1400000US06037577700,6037577700,2015,1094.0,187.0,17.093235,416.0,38.025593,643.0,58.775139,755.0,69.012794,337.0,30.804388
1400000US06037601802,6037601802,2013,1015.0,290.0,28.571428,445.0,43.842365,620.0,61.083744,865.0,85.221672,150.0,14.778325
1400000US06037620001,6037620001,2017,1485.0,75.0,5.0505052,150.0,10.10101,260.0,17.508417,410.0,27.609428,1075.0,72.390572
1400000US06037242000,6037242000,2017,1045.0,385.0,36.842106,610.0,58.373207,855.0,81.818184,930.0,88.995216,115.0,11.004785
1400000US06037237402,6037237402,2015,1014.0,390.0,38.46154,635.0,62.623276,825.0,81.360947,869.0,85.700195,145.0,14.299803
1400000US06037609900,6037609900,2014,629.0,64.0,10.174881,113.0,17.965023,270.0,42.925278,388.0,61.685215,241.0,38.314785
1400000US06037128102,6037128102,2014,1384.0,435.0,31.430635,784.0,56.6474,969.0,70.01445,1124.0,81.213875,260.0,18.786127
1400000US06037231901,6037231901,2019,663.0,329.0,49.622925,460.0,69.381599,553.0,83.408745,613.0,92.458519,49.0,7.3906484
1400000US06037432602,6037432602,2014,1190.0,160.0,13.445378,410.0,34.453781,670.0,56.302521,855.0,71.84874,335.0,28.15126
1400000US06037570703,6037570703,2017,1167.0,150.0,12.853471,245.0,20.994001,455.0,38.988861,565.0,48.414738,602.0,51.585262
1400000US06037262704,6037262704,2017,1645.0,145.0,8.8145895,350.0,21.276596,525.0,31.914894,575.0,34.954407,1070.0,65.045593
1400000US06037211802,6037211802,2017,2125.0,480.0,22.588236,1010.0,47.529411,1445.0,68.0,1615.0,76.0,510.0,24.0
1400000US06037700300,6037700300,2015,3730.0,375.0,10.053619,735.0,19.705093,1395.0,37.399464,1540.0,41.286861,2190.0,58.713139
1400000US06037216401,6037216401,2015,2110.0,385.0,18.246445,620.0,29.383886,1045.0,49.526066,1185.0,56.161137,925.0,43.838863
1400000US06037207304,6037207304,2019,422.0,174.0,41.232227,186.0,44.075829,244.0,57.819904,284.0,67.298576,138.0,32.701424
1400000US06037554521,6037554521,2018,1959.0,165.0,8.4226646,385.0,19.652884,755.0,38.54007,990.0,50.535988,970.0,49.51506
1400000US06037503000,6037503000,2018,1220.0,260.0,21.311476,530.0,43.442623,735.0,60.245903,915.0,75.0,305.0,25.0
1400000US06037620901,6037620901,2013,974.0,20.0,2.0533881,95.0,9.7535934,144.0,14.784394,189.0,19.404518,785.0,80.595482
1400000US06037551402,6037551402,2014,1297.0,155.0,11.950655,320.0,24.672321,689.0,53.122589,834.0,64.302238,464.0,35.774864
1400000US06037463700,6037463700,2017,1385.0,195.0,14.079422,305.0,22.02166,420.0,30.324909,495.0,35.74007,890.0,64.259926
1400000US06037910814,6037910814,2015,1240.0,88.0,7.0967741,214.0,17.258064,360.0,29.032259,438.0,35.322582,802.0,64.677422
1400000US06037271801,6037271801,2014,1685.0,437.0,25.934717,700.0,41.543026,844.0,50.08902,998.0,59.228485,686.0,40.712166
1400000US06037137504,6037137504,2019,705.0,30.0,4.2553191,55.0,7.8014183,175.0,24.822695,230.0,32.624115,475.0,67.375885
1400000US06037602700,6037602700,2013,1107.0,105.0,9.485095,286.0,25.835592,447.0,40.379402,549.0,49.593494,557.0,50.31617
1400000US06037910809,6037910809,2017,577.0,23.0,3.9861352,71.0,12.305026,115.0,19.930676,155.0,26.863085,421.0,72.963608
1400000US06037602507,6037602507,2014,1574.0,404.0,25.667089,679.0,43.1385,1124.0,71.410416,1179.0,74.904701,395.0,25.095299
1400000US06037127603,6037127603,2017,896.0,248.0,27.678572,452.0,50.44643,691.0,77.120537,716.0,79.910713,179.0,19.977678
1400000US06037431800,6037431800,2015,1740.0,294.0,16.896551,579.0,33.275864,809.0,46.494251,1029.0,59.137932,712.0,40.91954
1400000US06037534302,6037534302,2014,1008.0,293.0,29.067461,507.0,50.297619,774.0,76.785713,899.0,89.186508,110.0,10.912699
1400000US06037535300,6037535300,2015,1410.0,515.0,36.524822,940.0,66.666664,1190.0,84.397163,1295.0,91.843971,115.0,8.1560287
1400000US06037229300,6037229300,2016,1280.0,560.0,43.75,940.0,73.4375,1145.0,89.453125,1240.0,96.875,40.0,3.125
1400000US06037550101,6037550101,2014,808.0,70.0,8.6633663,129.0,15.965346,303.0,37.5,436.0,53.960396,372.0,46.039604
1400000US06037502604,6037502604,2016,879.0,91.0,10.352674,172.0,19.56769,388.0,44.141068,592.0,67.349258,287.0,32.650738
1400000US06037222500,6037222500,2017,1350.0,460.0,34.074074,710.0,52.592594,1000.0,74.074074,1095.0,81.111115,255.0,18.888889
1400000US06037124204,6037124204,2019,925.0,300.0,32.432434,505.0,54.594593,730.0,78.918922,740.0,80.0,185.0,20.0
1400000US06037274100,6037274100,2017,2220.0,305.0,13.738739,405.0,18.243244,535.0,24.099098,745.0,33.558559,1475.0,66.441444
1400000US06037134907,6037134907,2017,1752.0,366.0,20.890411,587.0,33.504566,926.0,52.853882,1099.0,62.72831,653.0,37.27169
1400000US06037120010,6037120010,2015,685.0,160.0,23.357664,285.0,41.605839,435.0,63.503651,545.0,79.562042,140.0,20.437956
1400000US06037211121,6037211121,2016,874.0,190.0,21.73913,369.0,42.219681,569.0,65.102974,644.0,73.684212,230.0,26.31579
1400000US06037207101,6037207101,2018,1805.0,595.0,32.963989,895.0,49.584488,1195.0,66.204987,1390.0,77.008308,415.0,22.99169
1400000US06037533103,6037533103,2016,1115.0,449.0,40.269058,775.0,69.506729,933.0,83.677132,996.0,89.327354,119.0,10.672646
1400000US06037554515,6037554515,2019,1100.0,75.0,6.818182,150.0,13.636364,360.0,32.727272,495.0,45.0,605.0,55.0
1400000US06037570003,6037570003,2017,1364.0,125.0,9.1642227,220.0,16.129032,475.0,34.824047,585.0,42.888561,779.0,57.111439
1400000US06037264102,6037264102,2015,1510.0,175.0,11.589404,290.0,19.205297,380.0,25.165564,585.0,38.741722,925.0,61.258278
1400000US06037555107,6037555107,2014,1804.0,120.0,6.6518846,368.0,20.399113,709.0,39.301552,961.0,53.270512,843.0,46.729488
1400000US06037310705,6037310705,2015,1863.0,558.0,29.951691,831.0,44.605476,1101.0,59.098228,1183.0,63.499733,680.0,36.500267
1400000US06037123800,6037123800,2017,2390.0,590.0,24.686192,830.0,34.728035,1225.0,51.25523,1445.0,60.460251,945.0,39.539749
1400000US06037980017,6037980017,2014,119.0,26.0,21.84874,52.0,43.697479,58.0,48.739494,69.0,57.983192,51.0,42.857143
1400000US06037980006,6037980006,2016,14.0,5.0,35.714287,8.0,57.142857,11.0,78.571426,11.0,78.571426,2.0,14.285714
1400000US06037541700,6037541700,2013,1375.0,260.0,18.90909,555.0,40.363636,915.0,66.545456,1095.0,79.63636,280.0,20.363636
1400000US06037240301,6037240301,2015,830.0,323.0,38.915661,536.0,64.578316,674.0,81.204819,743.0,89.518074,86.0,10.361445
1400000US06037551101,6037551101,2016,1180.0,315.0,26.694916,640.0,54.237289,805.0,68.220337,930.0,78.81356,250.0,21.186441
1400000US06037401707,6037401707,2014,2182.0,419.0,19.202566,754.0,34.555454,1115.0,51.099907,1460.0,66.911087,722.0,33.088909
1400000US06037219700,6037219700,2016,1355.0,410.0,30.258303,585.0,43.173431,985.0,72.693726,1035.0,76.383766,320.0,23.616236
1400000US06037461400,6037461400,2014,1235.0,155.0,12.550608,305.0,24.696356,445.0,36.032387,585.0,47.36842,650.0,52.63158
1400000US06037408504,6037408504,2019,1580.0,310.0,19.620253,430.0,27.215189,765.0,48.417721,930.0,58.86076,650.0,41.13924
1400000US06037229420,6037229420,2014,995.0,435.0,43.718594,620.0,62.311558,835.0,83.919601,910.0,91.457283,85.0,8.5427132
1400000US06037220100,6037220100,2017,1045.0,325.0,31.100479,465.0,44.497608,545.0,52.153111,655.0,62.679424,390.0,37.320576
1400000US06037141304,6037141304,2018,1485.0,245.0,16.498316,370.0,24.915825,585.0,39.39394,685.0,46.127945,800.0,53.872055
1400000US06037900610,6037900610,2018,1326.0,538.0,40.573151,685.0,51.659126,945.0,71.266968,1014.0,76.470589,313.0,23.604826
1400000US06037209201,6037209201,2013,503.0,178.0,35.387672,274.0,54.47316,319.0,63.419483,352.0,69.980118,151.0,30.01988
1400000US06037199110,6037199110,2015,720.0,175.0,24.305555,270.0,37.5,455.0,63.194443,580.0,80.555557,140.0,19.444445
1400000US06037206054,6037206054,2014,675.0,238.0,35.259258,445.0,65.925926,577.0,85.481483,616.0,91.259262,58.0,8.5925922
1400000US06037113235,6037113235,2016,695.0,120.0,17.266188,205.0,29.496403,305.0,43.884892,395.0,56.834534,300.0,43.165466
1400000US06037234502,6037234502,2015,1115.0,450.0,40.358746,725.0,65.022423,895.0,80.269058,970.0,86.995514,145.0,13.004484
1400000US06037650003,6037650003,2013,1095.0,225.0,20.547945,340.0,31.050228,550.0,50.22831,695.0,63.470318,400.0,36.529682
1400000US06037603101,6037603101,2014,1615.0,315.0,19.504644,525.0,32.50774,830.0,51.393188,1035.0,64.086685,580.0,35.913311
1400000US06037228220,6037228220,2016,900.0,355.0,39.444443,590.0,65.555557,815.0,90.555557,875.0,97.222221,25.0,2.7777777
1400000US06037552301,6037552301,2016,1340.0,125.0,9.3283587,285.0,21.268656,510.0,38.0597,835.0,62.313435,505.0,37.686565
1400000US06037530203,6037530203,2018,1010.0,235.0,23.267326,440.0,43.564358,650.0,64.356438,735.0,72.772278,275.0,27.227722
1400000US06037265306,6037265306,2019,473.0,260.0,54.968288,329.0,69.556023,389.0,82.241013,407.0,86.046509,66.0,13.953488
1400000US06037292002,6037292002,2015,210.0,60.0,28.571428,116.0,55.238094,148.0,70.476189,170.0,80.952377,41.0,19.523809
1400000US06037291210,6037291210,2019,1595.0,400.0,25.078369,690.0,43.260189,1005.0,63.009403,1160.0,72.727272,435.0,27.272728
1400000US06037134302,6037134302,2013,1179.0,50.0,4.2408819,129.0,10.941476,414.0,35.114502,484.0,41.051739,695.0,58.948261
1400000US06037670328,6037670328,2019,1719.0,115.0,6.6899362,210.0,12.216405,360.0,20.942408,450.0,26.178011,1269.0,73.821991
1400000US06037240010,6037240010,2019,989.0,500.0,50.556118,715.0,72.29525,900.0,91.001015,904.0,91.405457,85.0,8.5945396
1400000US06037207307,6037207307,2013,482.0,144.0,29.875519,202.0,41.908714,300.0,62.240665,324.0,67.219917,157.0,32.572613
1400000US06037462500,6037462500,2013,2210.0,215.0,9.728507,330.0,14.932127,580.0,26.244345,880.0,39.819004,1330.0,60.180996
1400000US06037577700,6037577700,2017,1101.0,144.0,13.07902,287.0,26.067211,543.0,49.318802,690.0,62.6703,411.0,37.3297
1400000US06037540102,6037540102,2014,1510.0,180.0,11.920529,580.0,38.410595,1010.0,66.887421,1140.0,75.496689,370.0,24.503311
1400000US06037534501,6037534501,2013,1192.0,223.0,18.708054,432.0,36.241611,829.0,69.546982,879.0,73.741608,313.0,26.258389
1400000US06037311601,6037311601,2017,2226.0,427.0,19.18239,636.0,28.571428,951.0,42.72237,1118.0,50.224617,1108.0,49.775383
1400000US06037462800,6037462800,2015,1079.0,200.0,18.535681,264.0,24.467098,464.0,43.002781,634.0,58.75811,445.0,41.24189
1400000US06037209201,6037209201,2017,789.0,219.0,27.756655,334.0,42.332066,459.0,58.174904,529.0,67.046898,262.0,33.206589
1400000US06037141102,6037141102,2018,1340.0,120.0,8.955224,215.0,16.044777,390.0,29.104477,490.0,36.567165,850.0,63.432835
1400000US06037620701,6037620701,2019,2820.0,170.0,6.0283689,415.0,14.716312,780.0,27.659575,1155.0,40.957447,1665.0,59.042553
